,topBrand,category,categoryCode,barcode,name,cpg,_id,brandCode
696,,Baby,,511111604754,GO & GROW,"{'$ref': 'Cogs', '$id': {'$oid': '59b96571e4b0bf7c7980588b'}}",{'$oid': '5c49d4c5315a247b580d50fb'},GO & GROW
697,,Baking,BAKING,511111115205,test brand @1595968943087,"{'$ref': 'Cogs', '$id': {'$oid': '5f208daebe37ce7958c59520'}}",{'$oid': '5f208dafbe37ce7958c59524'},TEST BRANDCODE @1595968943087
698,,Dairy,,511111000884,COUNTRY CROCK,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '592486bde410d61fcea3d126'},COUNTRY CROCK
699,,Snacks,,511111601517,Stacy's,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a971ae4b03e62d1ce0e93'},STACY'S
700,,,,511111703549,Budweiser Select,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7a9e4b03c9a25efd137'},
701,False,Condiments & Sauces,,511111100348,MR. YOSHIDA'S,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5a5d1e5fe4b06ba572cf249d'},MR. YOSHIDA'S
702,,,,511111203605,Bisquick,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5332f77de4b03c9a25efd12b'},
703,,,,511111902300,Austin,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '57dd5a50e4b0ac389136a2d9'},
704,False,Candy & Sweets,CANDY_AND_SWEETS,511111517238,test brand @1604437352151,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5fa1c568be37ce402c4618f4'},TEST BRANDCODE @1604437352151
705,,Baking,BAKING,511111616306,test brand @1598716512038,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a60be37ce2d95e65cac'}}",{'$oid': '5f4a7a60be37ce2d95e65cad'},
706,,Baking,BAKING,511111415138,test brand @1595531348410,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",{'$oid': '5f19e054be37ce33f74a1671'},TEST BRANDCODE @1595531348410
707,False,Baking,BAKING,511111018100,test brand @1607636369580,"{'$ref': 'Cogs', '$id': {'$oid': '5fd29591be37ce38bbbefb2b'}}",{'$oid': '5fd29591be37ce38bbbefb2c'},
708,,,,511111902973,Barq's,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa7ae4b03c9a25efd228'},
709,,Candy & Sweets,CANDY_AND_SWEETS,511111015819,test brand @1598296705444,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f441281be37ce5dbe9b7c82'},TEST BRANDCODE @1598296705444
710,False,Condiments & Sauces,,511111702016,Lea & Perrins,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc158e4b0ac389136a341'},LEA & PERRINS
711,,,,511111203049,Caffeine-free Diet Coke,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa73e4b03c9a25efd21d'},
712,False,Condiments & Sauces,,511111302131,Heinz,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc009e4b0ac389136a334'},HEINZ
713,False,Grocery,GROCERY,511111017387,Sara Lee,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",{'$oid': '5fb6b695be37ce522e165cba'},SARA LEE 
714,,Baking,BAKING,511111017011,test brand @1602694015481,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",{'$oid': '5f872b7fbe37ce66db5dd977'},TEST BRANDCODE @1602694015481
715,False,Grocery,,511111400325,OVEN FRY,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5a5d1e8fe4b06ba572cf249e'},OVEN FRY
716,,,,511111505204,BETTY CROCKER SPECIAL EDITION MAGAZINE,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5d658fde6d5f3b23d1bc7913'},
717,,Candy & Sweets,CANDY_AND_SWEETS,511111016298,test brand @1598716510157,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f4a7a5ebe37ce2d95e65ca4'},TEST BRANDCODE @1598716510157
718,,,,511111602484,Skol,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '57c08268e4b0718ff5fcb035'},
719,,Beer Wine Spirits,,511111300144,Two Hats,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d2856e4b0db471c2d0430'},TWO HATS
720,False,Beverages,,511111000952,Starbucks Ready-To-Drink Beverages,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '591b7682e4b0cddf4ebb6a6a'},STARBUCKS Bottled Drinks
721,True,Snacks,,511111601722,Fritos,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a965be4b03e62d1ce0e7c'},FRITOS
722,,Grocery,,511111701620,Pasta Roni,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a96c2e4b03e62d1ce0e87'},PASTA RONI
723,True,Beverages,,511111702665,7 up,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",{'$oid': '55b6309ce4b0d8e685c1421b'},BRAND CODE
724,,Magazines,,511111604969,Allrecipes Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d641257a3a018514994f425'},ALLRECIPES
725,,Grocery,,511111504061,1_KRAFT Hockeyville,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5a7e0c1ae4b0782f27c68d4e'},
726,False,Baking,BAKING,511111117919,test brand @1606765591455,"{'$ref': 'Cogs', '$id': {'$oid': '5fc54c17be37ce1911dbb3b7'}}",{'$oid': '5fc54c17be37ce1911dbb3b8'},
727,False,Beverages,,511111504290,V8V Fusion,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5ab130e2e4b0915382df7619'},V8 V FUSION 
728,,Baking,BAKING,511111916444,test brand @1599097538537,"{'$ref': 'Cogs', '$id': {'$oid': '5f504ac2be37ce0b793c9411'}}",{'$oid': '5f504ac2be37ce0b793c9413'},TEST BRANDCODE @1599097538537
729,,Beverages,,511111705390,H2OH! Sparkling Water,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5d66dbf36d5f3b6188d4f04d'},H20H
730,False,Beer Wine Spirits,,511111603368,Miller Genuine Draft,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5332f7f0e4b03c9a25efd160'},MILLER GENUINE DRAFT
731,,Baking,BAKING,511111817093,test brand @1603760319814,"{'$ref': 'Cogs', '$id': {'$oid': '5f9770bfbe37ce03d08a2d83'}}",{'$oid': '5f9770bfbe37ce03d08a2d87'},TEST BRANDCODE @1603760319814
732,,,,511111703266,Special K,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",{'$oid': '5332f9f1e4b03c9a25efd1c4'},
733,,,,511111203551,Busch Light,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7a8e4b03c9a25efd136'},
734,,Grocery,,511111504900,Amazing Grains,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5d5abca1a3a018514994f421'},AMAZING GRAINS
735,,Baking,BAKING,511111915126,test brand @1595531348374,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",{'$oid': '5f19e054be37ce33f74a1670'},TEST BRANDCODE @1595531348374
736,,Breakfast & Cereal,,511111406297,Chocolate Cheerios™,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5dc07de6a60b873d6b0666d0'},CHOCOLATE CHEERIOS
737,,Beverages,,511111105480,O.N.E. Coconut Water,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5d66dfec6d5f3b6188d4f053'},ONE
738,,Beer Wine Spirits,,511111600282,Keystone Ice,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d209ae4b0db471c2d0429'},KEYSTONE ICE
739,False,Dairy,,511111800361,DIGIORNO CHEESE,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5a5d1d05e4b06ba572cf249b'},DIGIORNO CHEESE
740,,Snacks,,511111004912,Caleb's Kola,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5d601d74a3a018514994f422'},CALEBS KOLA
741,False,Baking,BAKING,511111619826,test brand @1611088503776,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",{'$oid': '60074277be37ce360be63a01'},TEST BRANDCODE @1611088503776
742,False,Beer Wine Spirits,,511111401360,Pilsner Urquell,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '58861c7e4e8d0d20bc42c4ea'},PILSNER URQUELL
743,,Baking,BAKING,511111915560,test brand @1597935986474,"{'$ref': 'Cogs', '$id': {'$oid': '5f3e9172be37ce5a0e01b952'}}",{'$oid': '5f3e9172be37ce5a0e01b956'},TEST BRANDCODE @1597935986474
744,,,,511111602767,Prairie Farms,"{'$ref': 'Cpgs', '$id': {'$oid': '540f215de4b09fb9af4b49f1'}}",{'$oid': '540f241c68abd3c7065097d5'},
745,False,Snacks,,511111804321,Milano,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5ab13217e4b0915382df761b'}, MILANO
746,False,Baking,BAKING,511111618225,test brand @1607707833391,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3acb9be37ce0d9386bb4b'}}",{'$oid': '5fd3acb9be37ce0d9386bb4c'},
747,,,,511111402800,Palermo,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e1a'}}",{'$oid': '53501e6cb9237fd7718f9e25'},
748,,Baking,BAKING,511111815228,test brand @1595968944654,"{'$ref': 'Cogs', '$id': {'$oid': '5f208db0be37ce7958c59526'}}",{'$oid': '5f208db0be37ce7958c59527'},
749,,,,511111006305,"General Mills ""Big G"" Cereal","{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5dc07e2aa60b873d6b0666d1'},GENERAL MILLS CEREAL
750,,Candy & Sweets,CANDY_AND_SWEETS,511111516125,test brand @1598635635448,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f493e73be37ce64d0ae36c7'},TEST BRANDCODE @1598635635448
751,False,Personal Care,,511111500896,CLEAR,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bde410d61fcea3d125'},CLEAR
752,False,Beer Wine Spirits,,511111700463,Arnold Palmer Spiked,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d10b5e4b06ba572cf2497'},ARNOLD PALMER SPIKED HALF & HALF ORIGINAL
753,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111817703,Absolut® Lime,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb81985be37ce522e165cdb'},ABSOLUT® LIME
754,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111817659,Absolut® Juice Strawberry,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb81718be37ce522e165cd6'},ABSOLUT® JUICE STRAWBERRY
755,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111517672,Absolut® Original,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb817e8be37ce522e165cd8'},ABSOLUT® ORIGINAL
756,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111717683,Absolut® Mandrin,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb818abbe37ce522e165cd9'},ABSOLUT® MANDRIN
757,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111517511,Absolut® Elyx,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb7f9c2be37ce522e165cc8'},ABSOLUT ELYX
758,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111017660,Absolut® Juice Apple,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb81796be37ce522e165cd7'},ABSOLUT® JUICE APPLE
759,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111017509,Aberlour®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb7f8febe37ce522e165cc7'},ABERLOUR
760,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111317593,Jameson® Cold Brew ,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb80a6bbe37ce522e165cd0'},JAMESON COLD BREW 
761,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111817420,Jefferson’s Reserve®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb6d68abe37ce522e165cbf'},JEFFERSON’S RESERVE
762,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111617419,Campo Viejo®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb6d5e4be37ce522e165cbe'},CAMPO VIEJO
763,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111917489,Kahlua®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb7e90fbe37ce522e165cc5'},KAHLUA
764,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111017455,Mumm Napa®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb7e52abe37ce522e165cc2'},MUMM NAPA 
765,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111717478,Malfy®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb7e7aebe37ce522e165cc4'},MALFY
766,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111117636,Malibu® Lime,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb80e12be37ce522e165cd4'},MALIBU® LIME
767,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111317647,Malibu® Strawberry,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb80e70be37ce522e165cd5'},MALIBU® STRAWBERRY
768,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111217534,Redbreast 12YO ,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb7fae8be37ce522e165cca'},REDBREAST 12YO 
769,,Baking,BAKING,511111115434,test brand @1597527951412,"{'$ref': 'Cogs', '$id': {'$oid': '5f38578fbe37ce5178517ad3'}}",{'$oid': '5f38578fbe37ce5178517ad5'},TEST BRANDCODE @1597527951412
770,,Baking,BAKING,511111215820,test brand @1598296705593,"{'$ref': 'Cogs', '$id': {'$oid': '5f441281be37ce5dbe9b7c83'}}",{'$oid': '5f441281be37ce5dbe9b7c84'},
771,False,Beer Wine Spirits,,511111800200,Sol,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d25b6e4b0db471c2d042c'},SOL
772,,,,511111903291,Activia,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",{'$oid': '5332f807e4b03c9a25efd16f'},
773,True,Snacks,,511111201793,Baked!,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a9618e4b03e62d1ce0e75'},
774,,Candy & Sweets,CANDY_AND_SWEETS,511111816546,test brand @1599159969725,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f513ea1be37ce21f1287c06'},TEST BRANDCODE @1599159969725
775,,Baking,BAKING,511111216421,test brand @1598881723241,"{'$ref': 'Cogs', '$id': {'$oid': '5f4cffbaa475f1050a66b573'}}",{'$oid': '5f4cffbba475f1050a66b574'},
776,False,Grocery,,511111701903,Wyler's,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc2f0e4b0ac389136a34c'},WYLER'S
777,,Baking,BAKING,511111616979,test brand @1601939762943,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba932be37ce2f290fb251'}}",{'$oid': '5f7ba932be37ce2f290fb254'},TEST BRANDCODE @1601939762943
778,,Frozen,,511111006183,Fat Rabbit,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5db9e6551dda2c3e1416aea0'},FAT RABBIT
779,,Breakfast & Cereal,,511111406068,Total™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf60021dda2c3e1416ae9a'},TOTAL
780,,Baking,BAKING,511111516071,test brand @1598635634169,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c0'}}",{'$oid': '5f493e72be37ce64d0ae36c1'},
781,,Baking,BAKING,511111616023,test brand @1598635435829,"{'$ref': 'Cogs', '$id': {'$oid': '5f493dabbe37ce64d0ae36ba'}}",{'$oid': '5f493dabbe37ce64d0ae36bb'},TEST BRANDCODE @1598635435829
782,,,,511111402688,Nature's Bakery,"{'$ref': 'Cpgs', '$id': {'$oid': '55a58719e4b0d0a65b3693cc'}}",{'$oid': '55a58727e4b0d0a65b3693cd'},
783,False,Baking,BAKING,511111118237,test brand @1607708191092,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3ae1fbe37ce0d9386bb54'}}",{'$oid': '5fd3ae1fbe37ce0d9386bb55'},TEST BRANDCODE @1607708191093
784,,,,511111503026,Coca-Cola Zero,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa75e4b03c9a25efd220'},
785,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111617624,Malibu® Pineapple,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb80dd6be37ce522e165cd3'},MALIBU® PINEAPPLE
786,,Baby,,511111104742,PURE BLISS,"{'$ref': 'Cogs', '$id': {'$oid': '59b96571e4b0bf7c7980588b'}}",{'$oid': '5c49d24df0276e771967371a'},PURE BLISS
787,False,Snacks,,511111604198,Royal Dansk,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5a8c36a1e4b0ccf165fac9e8'},ROYAL DANSK
788,,Baking,BAKING,511111416227,test brand @1598711015578,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a64e7be37ce17d23b3178'}}",{'$oid': '5f4a64e7be37ce17d23b317c'},TEST BRANDCODE @1598711015578
789,,Dairy,,511111402039,Kraft Shredded Cheese,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '57ebc13de4b0ac389136a33e'},
790,False,Frozen,,511111402312,Devour,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57d9612be4b0ac389136a2ba'},DEVOUR
791,False,Canned Goods & Soups,,511111704096,Campbell's,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5a8c2f7ce4b0ccf165fac9e3'},CAMPBELLS
792,,Baking,BAKING,511111915072,test brand @1595340086011,"{'$ref': 'Cogs', '$id': {'$oid': '5f16f535be37ce2b30061e24'}}",{'$oid': '5f16f536be37ce2b30061e26'},TEST BRANDCODE @1595340086011
793,False,Beverages,,511111200475,STUBBORN SODA,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5a4d254ce4b0bcb2c74ea780'},STUBBORN SODA
794,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111517443,Avion® Silver,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb6d83cbe37ce522e165cc1'},AVION
795,False,Baking,BAKING,511111318682,test brand @1610039590413,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",{'$oid': '5ff74126be37ce1e961f3271'},TEST BRANDCODE @1610039590413
796,False,Baking,BAKING,511111618669,test brand @1610039590349,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",{'$oid': '5ff74126be37ce1e961f326f'},TEST BRANDCODE @1610039590349
797,False,Baking,BAKING,511111818694,test brand @1610039590443,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",{'$oid': '5ff74126be37ce1e961f3272'},TEST BRANDCODE @1610039590443
798,False,Baking,BAKING,511111918714,test brand @1610040575410,"{'$ref': 'Cogs', '$id': {'$oid': '5ff744ffbe37ce1e961f3274'}}",{'$oid': '5ff744ffbe37ce1e961f3275'},
799,False,Baking,BAKING,511111118671,test brand @1610039590383,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",{'$oid': '5ff74126be37ce1e961f3270'},TEST BRANDCODE @1610039590383
800,False,Candy & Sweets,CANDY_AND_SWEETS,511111418702,test brand @1610039590990,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ff74126be37ce1e961f3273'},TEST BRANDCODE @1610039590990
801,False,Baking,BAKING,511111719441,test brand @1610495622485,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",{'$oid': '5ffe3686be37ce5e01754c5e'},TEST BRANDCODE @1610495622485
802,False,Baking,BAKING,511111619499,test brand @1610496646103,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",{'$oid': '5ffe3a86be37ce7aab2d4fd5'},TEST BRANDCODE @1610496646104
803,False,Baking,BAKING,511111219453,test brand @1610495622510,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",{'$oid': '5ffe3686be37ce5e01754c5f'},TEST BRANDCODE @1610495622510
804,False,Candy & Sweets,CANDY_AND_SWEETS,511111119487,test brand @1610495623019,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ffe3687be37ce5e01754c62'},TEST BRANDCODE @1610495623019
805,False,Baking,BAKING,511111419464,test brand @1610495622536,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",{'$oid': '5ffe3686be37ce5e01754c60'},TEST BRANDCODE @1610495622536
806,False,Baking,BAKING,511111919476,test brand @1610495622560,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",{'$oid': '5ffe3686be37ce5e01754c61'},TEST BRANDCODE @1610495622560
807,False,Health & Wellness,HEALTHY_AND_WELLNESS,511111214038,ONE A DAY®,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",{'$oid': '5e5ff158ee7f2d0b35b2a18d'},ONE A DAY
808,,,,511111803003,Cherry Coke,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa77e4b03c9a25efd225'},
809,,Magazines,,511111705239,Happy Paws,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d659490a3a018514994f433'},511111705239
810,,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,511111614074,COUNTRY CROCK ORIGINAL,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",{'$oid': '5e710da7ee7f2d0b35b2a191'},COUNTRY CROCK ORIGINAL
811,False,Condiments & Sauces,,511111900825,Mayo by HELLMANN'S/BEST FOODS,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bee410d61fcea3d12c'},HELLMANN'S/BEST FOODS
812,,Baking,BAKING,511111615422,test brand @1597527951382,"{'$ref': 'Cogs', '$id': {'$oid': '5f38578fbe37ce5178517ad3'}}",{'$oid': '5f38578fbe37ce5178517ad4'},TEST BRANDCODE @1597527951382
813,,Baking,BAKING,511111516798,test brand @1601644882040,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90d1'}}",{'$oid': '5f772952be37ce6b592e90d4'},TEST BRANDCODE @1601644882040
814,,Candy & Sweets,CANDY_AND_SWEETS,511111015468,test brand @1597527952048,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f385790be37ce5178517ad8'},TEST BRANDCODE @1597527952048
815,,Baking,BAKING,511111116240,test brand @1598711051957,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a650bbe37ce17d23b317e'}}",{'$oid': '5f4a650bbe37ce17d23b317f'},
816,,Baking,BAKING,511111715764,test brand @1598290605359,"{'$ref': 'Cogs', '$id': {'$oid': '5f43faadbe37ce3ef3fd371a'}}",{'$oid': '5f43faadbe37ce3ef3fd371b'},
817,,Candy & Sweets,CANDY_AND_SWEETS,511111615217,test brand @1595968943787,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f208dafbe37ce7958c59525'},TEST BRANDCODE @1595968943787
818,False,Frozen,,511111200680,TALENTI,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bfe410d61fcea3d13c'},TALENTI
819,,Baking,BAKING,511111716082,test brand @1598635634767,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",{'$oid': '5f493e72be37ce64d0ae36c3'},TEST BRANDCODE @1598635634767
820,,Health & Wellness,,511111305842,ONE A DAY® VITACRAVES ADULT MULTIVITAMINS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da6097ea60b87376833e358'},511111305842
